瀬戸市コミュニティバス,山口駅,ヤマグチエキ,35.19738,137.10211,上之山線（下り）
瀬戸市コミュニティバス,大坪町,オオツボチョウ,35.19425,137.10234,上之山線（下り）
瀬戸市コミュニティバス,上之山町２丁目,ウエノヤマチョウニチョウメ,35.18973,137.1038,上之山線（下り）
瀬戸市コミュニティバス,サンヒル上之山,サンヒルウエノヤマ,35.18977,137.10748,上之山線（下り）
瀬戸市コミュニティバス,愛・パーク,アイパーク,35.18636,137.10781,上之山線（下り）
瀬戸市コミュニティバス,上之山町,ウエノヤマチョウ,35.18275,137.10525,上之山線（下り）
瀬戸市コミュニティバス,八草駅,ヤクサエキ,35.17613,137.10643,上之山線（下り）
瀬戸市コミュニティバス,イオン瀬戸みずの店,イオンセトミズノテン,35.24332,137.06759,こうはん線（上り）
瀬戸市コミュニティバス,コミュニティききょう台,コミュニティキキョウダイ,35.24208,137.07119,こうはん線（上り）
瀬戸市コミュニティバス,すみれ台,スミレダイ,35.241,137.07464,こうはん線（上り）
瀬戸市コミュニティバス,さつき台,サツキダイ,35.236593,137.075033,こうはん線（上り）
瀬戸市コミュニティバス,ひまわり台,ヒマワリダイ,35.236155,137.070786,こうはん線（上り）
瀬戸市コミュニティバス,やまて坂,ヤマテザカ,35.23274,137.06977,こうはん線（上り）
瀬戸市コミュニティバス,東山小学校,ヒガシヤマショウガッコウ,35.22964,137.06792,こうはん線（上り）
瀬戸市コミュニティバス,東山町,ヒガシヤマチョウ,35.22826,137.06412,こうはん線（上り）
